instant_x,dteday_x,season_x,yr_x,mnth_x,hr_x,holiday_x,weekday_x,weathersit_x,temp_x,Unnamed: 0,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt,instant_y,dteday_y,season_y,yr_y,mnth_y,hr_y,holiday_y,weekday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y
72,2011-01-04 00:00:00,1,0,1,2,FALSE,2,1,0.14,71,0.1515,0.63,0.1343,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
72,2011-01-04 00:00:00,1,0,1,2,FALSE,2,1,0.14,71,0.1515,0.63,0.1343,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
72,2011-01-04 00:00:00,1,0,1,2,FALSE,2,1,0.14,71,0.1515,0.63,0.1343,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
119,2011-01-06 00:00:00,1,0,1,4,FALSE,4,2,0.16,118,0.197,0.64,0.0896,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
141,2011-01-07 00:00:00,1,0,1,2,FALSE,5,2,0.2,140,0.197,0.69,0.2239,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
142,2011-01-07 00:00:00,1,0,1,4,FALSE,5,2,0.2,141,0.2121,0.69,0.1343,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
166,2011-01-08 00:00:00,1,0,1,4,FALSE,6,3,0.18,165,0.197,0.55,0.1642,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
190,2011-01-09 00:00:00,1,0,1,4,FALSE,0,1,0.08,189,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
191,2011-01-09 00:00:00,1,0,1,5,FALSE,0,1,0.08,190,0.0909,0.53,0.194,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
192,2011-01-09 00:00:00,1,0,1,6,FALSE,0,1,0.1,191,0.0909,0.49,0.2836,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
211,2011-01-10 00:00:00,1,0,1,1,FALSE,1,1,0.12,210,0.1212,0.5,0.2836,1970-01-01 00:00:00,0,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
213,2011-01-10 00:00:00,1,0,1,3,FALSE,1,1,0.12,212,0.1212,0.5,0.2239,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
213,2011-01-10 00:00:00,1,0,1,3,FALSE,1,1,0.12,212,0.1212,0.5,0.2239,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
213,2011-01-10 00:00:00,1,0,1,3,FALSE,1,1,0.12,212,0.1212,0.5,0.2239,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
213,2011-01-10 00:00:00,1,0,1,3,FALSE,1,1,0.12,212,0.1212,0.5,0.2239,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
213,2011-01-10 00:00:00,1,0,1,3,FALSE,1,1,0.12,212,0.1212,0.5,0.2239,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
213,2011-01-10 00:00:00,1,0,1,3,FALSE,1,1,0.12,212,0.1212,0.5,0.2239,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
